OptionName,Sharpe_Long,Sharpe_Short,PoP_Long,PoP_Short,VaR_Long,VaR_Short,CVaR_Long,CVaR_Short,Payout_Long,Payout_Short,Premium_Efficiency_Long,Premium_Efficiency_Short,Breakeven_Long,Breakeven_Short,Breakeven_Long_Pct,Breakeven_Short_Pct,MarketScenario,UserMarketView
اختيارخ موج-8500-14031219,-0.844824284700365,-3.477648209998885,35.72,5.28,-1414189.2714652966,-2343092.3203215916,-1684594.0977559267,-2649445.4989288044,-0.018418353029951443,-0.0923172912012475,7.246376811594203e-08,12401000,23888.118442185718,22389.487155162496,16.108284447291332,8.824181759320005,Bullish High Volatility,neutral
اختيارخ خپارس-800-14031009,-686.3635009729121,-104.32006320911543,0.0,0.0,-505979.9246153753,-82758.92730433837,-507856.1881960733,-84728.30792823796,-0.7562613281077774,-0.8925590993984346,1.5151515151515152e-06,85000,1473.7039145010608,893.306824885917,54.800831355153456,-6.165249486773428,Bullish High Volatility,neutral
اختيارخ فصبا-2000-14031114,-24.080608950246944,-26.361241370963942,0.0,0.0,-941922.4662530542,-1020507.9976551969,-979671.1445049607,-1061656.8286266788,-0.20302100947821547,-0.38828598348956017,2.57201646090535e-07,2232000,6122.5879487099255,4400.610088135259,24.89979495532284,-10.228272375861714,Bullish High Volatility,neutral
اختيارخ خاور-1400-14031009,-571.332831672068,-160.78768497267072,0.0,0.0,-704535.4992394262,-206561.46461390812,-707529.024055723,-209589.68144211383,-0.7699127219797098,-16.256545851521775,1.111111111111111e-06,12000,2321.5883584605754,1425.2533748462313,45.82841447616679,-10.474034243327178,Bullish High Volatility,neutral
اختيارخ بساما-4996-14031205,-13.507354994952877,-18.12238065194665,0.0,0.0,-3019560.342888678,-3860775.3717499813,-3176479.6392521695,-4032430.7105962355,-0.4082334432995757,-13.202397360810183,1.7346655564807105e-07,240200,7829.067605179857,5394.392714439772,29.192534738941546,-10.983618573601117,Bullish High Volatility,neutral
اختيارخ خپارس-550-14031009,-672.9548682033117,-523.8622136335093,0.0,0.0,-495926.1215894926,-387750.8883462011,-497862.3151011459,-389697.8941816547,-0.5434179818512397,-12.697460544462809,1.111111111111111e-06,30000,1463.6100520729713,585.4440208291885,53.74055168833731,-38.503779324665075,Bullish High Volatility,neutral
اختيارخ كاريس-22000-14031212,-4.851229547134334,0.9573971410452491,1.8399999999999999,67.93,-3539798.716292194,-1146190.2036723793,-3903316.272856307,-1566006.5833837558,-0.17452083968272383,0.04244417403195966,8.620689655172414e-08,10000000,35779.509958940085,34075.72377041913,20.619997838856776,14.876188417958836,Bullish High Volatility,neutral
اختيارخ خاور-1900-14031009,,,0.0,100.0,-400000.0,5000.0,-400000.0,5000.0,-1.0,1.0,2.5e-06,5000,2321.5883584605754,1922.8807925510416,45.82841447616679,20.783969381346836,Bullish High Volatility,neutral
اختيارخ كاريس-24000-14031212,-6.241879368314917,0.5927015472892923,0.38999999999999996,61.72,-4090489.305466401,-1323913.7329449106,-4463047.953779872,-1739943.3058403996,-0.2554201450875362,0.03375133331970342,9.80392156862745e-08,7860000,36418.429779635444,33926.642478923546,22.77392637169351,14.37360509363026,Bullish High Volatility,neutral
اختيارخ بساما-4996-14040207,0.11641145247600312,-0.36719733124933135,52.28,43.120000000000005,-1264035.77362731,-1595858.5473292745,-1585257.4416859127,-1982402.8385064953,0.017501129664132607,-0.04144233271505337,2.3926421468699457e-07,4083400,7522.339820013202,7477.670343647328,24.13102013223105,23.393900060186933,Bullish High Volatility,neutral
اختيارخ خاور-1700-14031009,,,0.0,100.0,-600000.0,3000.0,-600000.0,3000.0,-1.0,1.0,1.6666666666666667e-06,3000,2321.5883584605754,1718.9847715036346,45.82841447616679,7.976430370831311,Bullish High Volatility,neutral
اختيارخ موج-14000-14031219,-8.876164464866578,-15.033317363090564,0.01,0.0,-4112960.3405728666,-6226359.567102766,-4395139.131602297,-6551100.690073614,-0.2681825297146327,-1.6664432504600992,9.090909090909091e-08,3019000,26780.401841015377,18231.02635728963,30.166238169609105,-11.388031703656898,Bullish High Volatility,neutral
اختيارخ خاور-1800-14031009,,,0.0,100.0,-400000.0,12000.0,-400000.0,12000.0,-1.0,1.0,2.5e-06,12000,2220.6497341796808,1829.0078719698097,39.488048629376934,14.887429143832275,Bullish High Volatility,neutral
اختيارخ موج-20000-14031219,-27.100767591156128,4.6670442087041275,0.0,98.45,-10087145.610199414,371760.27469678957,-10374031.331921073,47663.685630308726,-0.8140184672399458,0.43172309434427886,9.090909090909091e-08,3600000,33207.69828285907,25280.699337918515,61.406135330315294,22.876928832110988,Bullish High Volatility,neutral
اختيارخ فصبا-4000-14031114,-4.686231032637071,-8.039356344403926,5.1499999999999995,0.22,-304698.85155172617,-421373.9646195018,-341143.26345323434,-462595.93848731456,-0.12324487112306724,-0.3204143507182723,8e-07,830000,5459.16894203925,5022.435426676111,11.3661554883568,2.4568630492882715,Bullish High Volatility,neutral
اختيارخ رويين-11000-14031030,-6.095571546209486,-6.460124023067843,4.12,2.7199999999999998,-562843.7624990462,-594740.7587374278,-632841.8909915643,-664560.7436283829,-0.12706279549839217,-0.1828527373025854,4.288164665523156e-07,1721000,13699.306931835143,13071.473408331447,7.987599967169667,3.0385732960069856,Bullish High Volatility,neutral
اختيارخ رويين-11000-14031226,-0.35702251376206584,-0.7164277620012394,42.730000000000004,37.28,-849525.4890796982,-963739.7026665226,-1039679.3381083457,-1190715.6145889587,-0.028269785558447152,-0.06506898753059798,3.6363636363636366e-07,2509000,14817.050080261186,14557.34760249079,16.79843985701708,14.751281747523182,Bullish High Volatility,neutral
اختيارخ اطلس-50000-14031002,-86.3217192209121,32.362073962111914,0.0,99.88,-948107.4061340565,154103.64318759277,-989974.9885909316,107753.44683535812,-0.12719108363684242,0.051948935674501255,1.5873015873015874e-07,5800000,56491.591011421995,55989.88949267047,2.136306294380752,1.229234302423543,Bullish High Volatility,neutral
اختيارخ نارنج-9000-14031114,-33.93340366376057,-59.99404377993102,0.0,0.0,-3674481.0227601104,-6197364.576243348,-3791605.0736955707,-6315630.311459138,-0.35994634697128064,-442.1140674814211,1.1111111111111111e-07,13000,18717.150658420287,9372.093271352336,31.857348773654714,-33.976095305724996,Bullish High Volatility,neutral
اختيارخ فزر-38000-14031212,-9.408892840187109,1.6807575792999578,0.0,77.47,-6807982.064832396,-1087970.91068376,-6969670.730426222,-1620503.7245318075,-0.6972048000378845,0.29347786675506393,1.4285714285714285e-07,3000000,47918.9865521519,43659.52108084951,27.27486468035034,15.961543375430299,Bullish High Volatility,neutral
اختيارخ موج-12000-14031219,-5.6991518739526645,-4.63687067974304,0.5499999999999999,1.39,-3026731.6674281494,-2707370.7188785463,-3301611.403674944,-3035662.8181363116,-0.15741770466054775,-0.17961521347523313,8.403361344537815e-08,8500000,25602.0641600107,21959.92950963261,24.438923690146307,6.736315299079476,Bullish High Volatility,neutral
اختيارخ بساما-5829-14031205,-8.612816002366422,-2.30358040691769,0.03,16.31,-2138247.4590697554,-1074666.2672171032,-2305724.470867217,-1258249.8279961539,-0.5139024769781229,-0.39363351612210346,3.4492107171116035e-07,1011242,7447.988057064018,6615.964377011102,22.904093350891387,9.174329653648549,Bullish High Volatility,neutral
اختيارخ اطلس-60000-14031002,,,0.0,100.0,-500000.0,1000.0,-500000.0,1000.0,-1.0,1.0,2e-06,1000,60705.88376893482,60205.1856532208,9.755711026821224,8.850453178847939,Bullish High Volatility,neutral
اختيارخ فصبا-3800-14031114,-21.477851294820915,-39.419877404685025,0.0,0.0,-854028.5276020778,-1448477.4289870444,-891940.9030596535,-1487178.491541514,-0.3516952298495316,-1294.9612355307863,5.002501250625313e-07,1000,6030.042037121069,3952.4383140364175,23.011873462282107,-19.370903426429674,Bullish High Volatility,neutral
اختيارخ بساما-7078-14031205,,,0.0,100.0,-2402000.0,2402.0,-2402000.0,2402.0,-1.0,1.0,4.1631973355537054e-07,2402,8551.001637999309,7493.505891977855,41.105637590747655,23.655212738908492,Bullish High Volatility,neutral
اختيارخ خپارس-700-14031114,-107.92576933749764,-41.58883779420321,0.0,0.0,-729761.7498250535,-300499.0524966792,-737478.2110972368,-308178.234426207,-0.7069261476294835,-13.507155692340564,1.01010101010101e-06,20000,1757.332478485016,748.6860263368116,84.59374774002268,-21.356509838570215,Bullish High Volatility,neutral
اختيارخ توان-11000-14031002,-141.05245701139017,-167.6338072263078,0.0,0.0,-633550.5879232627,-741029.983040381,-652240.832761031,-759345.2166693094,-0.041252454603402704,-0.053927167862070975,7.247952453431906e-08,12551000,24881.385120963252,23631.144936234447,3.0498451893280265,-2.1282048613193383,Bullish High Volatility,neutral
اختيارخ رويين-9000-14031030,0.6027185097989798,-50.96730177504764,57.76,0.0,-240443.26574284816,-2764648.2069718265,-308006.22029917577,-2844001.135404232,0.008254005177210583,-1.620543223332581,2.5e-07,1539000,13358.160074546719,10829.35761735753,5.2984398119716,-14.635364832433162,Bullish High Volatility,neutral
اختيارخ تيام-12000-14031226,-2.9801259842052006,-1.679302739870893,7.7299999999999995,20.7,-1486601.052574551,-1212076.2164521394,-1679268.627018817,-1415323.6553014922,-0.27061664562821564,-0.264264480911093,3.8461538461538463e-07,1500000,15733.013176131877,14547.649169710983,21.93298594227604,12.746254124707313,Bullish High Volatility,neutral
اختيارخ توان-22000-14031219,-4.729149955833351,4.156877900673251,1.49,97.35000000000001,-3180525.876041033,254195.41226055572,-3509083.6515621003,-104577.7506495454,-0.3223774351304705,0.29785981869246386,1.754693805930865e-07,5500000,29671.6140237714,29458.442025116914,22.889269098245602,22.00638651943223,Bullish High Volatility,neutral
اختيارخ خپارس-700-14031009,-136.9136942472537,-53.735881735780325,0.0,0.0,-105978.78315897773,-45810.551288647104,-107775.3658786889,-47640.91462891995,-0.27533674197763214,-0.17512960760383967,2.777777777777778e-06,222000,1069.9494173774824,930.6541158698479,12.38964468250865,-2.2422147195537923,Bullish High Volatility,neutral
اختيارخ توان-18000-14031002,-18.35352442638113,-54.30489575187391,3.29,0.0,-136005.94462783154,-281658.47370415495,-155067.88875878544,-300278.71046603884,-0.011572124897312712,-0.03612239819416472,1.5873015873015874e-07,6010000,24382.693811324236,24091.70693044835,0.9844432028338623,-0.22072093415469451,Bullish High Volatility,neutral
اختيارخ اطلس-65000-14031107,,,0.0,100.0,-1500000.0,500000.0,-1500000.0,500000.0,-1.0,1.0,6.666666666666667e-07,500000,68739.5850805187,67705.90710938307,24.28057327882607,22.4116924776407,Bullish High Volatility,neutral
اختيارخ فصبا-2400-14031114,-22.739026869255014,-80.0927076925311,0.0,0.0,-899938.5709100226,-2798905.6345490427,-938077.5741270887,-2841093.1528672525,-0.21694060702921322,-52.937130987827786,2.9036004645760745e-07,50000,6076.83491376712,2547.6121729516503,23.96644050932517,-48.02912743876683,Bullish High Volatility,neutral
اختيارخ فصبا-3000-14031114,-24.01475545776016,-55.88893916827675,0.0,0.0,-945902.0646709702,-2002476.1314205367,-984288.4228669957,-2039333.651570102,-0.2736807159881614,-7.390440368904759,3.4626038781163433e-07,250000,6122.5879487099255,3379.4855355481077,24.89979495532284,-31.059046602445783,Bullish High Volatility,neutral
اختيارخ توان-22000-14031002,-262.35201437098306,-100.73199010821682,0.0,0.0,-1124925.759949141,-470805.8214820401,-1143490.4538957966,-489205.998759642,-0.3226187535951314,-0.22375249350505938,3.041362530413625e-07,1820000,25374.056012377252,23901.06035332277,5.090312745401748,-1.0103112308023632,Bullish High Volatility,neutral
اختيارخ رويين-9000-14031226,-2.892834286032358,-7.091317183138691,8.37,0.0,-1434047.2087987328,-2463811.7919913945,-1620374.1288262233,-2692141.3770477427,-0.1254327747509128,-0.5546890040844608,1.8751171948246764e-07,3000000,15445.29300366426,12931.243706409761,21.750693706954593,1.9331838752148833,Bullish High Volatility,neutral
اختيارخ اطلس-48000-14031107,-4.271306148245579,-1.604858610594845,8.63,30.55,-2685222.500377422,-1924031.2019868288,-3039626.4625701564,-2326045.794934491,-0.11840791867190407,-0.05252642013686115,9.615384615384616e-08,8711000,60366.793514320176,58620.911421072116,9.1426387892247,5.986099116022636,Bullish High Volatility,neutral
اختيارخ فصبا-4600-14031114,-7.4264447635385284,-13.020575768065388,0.7100000000000001,0.0,-398444.2548101705,-589445.4727647436,-437790.9430154274,-631257.2228859763,-0.33022258702064156,-6.550218109949132,1.3440860215053763e-06,66000,5556.914062144335,4851.901387343837,13.360139986624532,-1.022003522157544,Bullish High Volatility,neutral
اختيارخ توان-24000-14031219,-8.023042858972268,2.9299822327008616,0.02,91.46,-4493736.89112506,-238379.38349707623,-4773622.954257077,-619593.6261132996,-0.6272026417258953,0.38278583067201244,2e-07,3020000,31065.266135577836,28944.25830976942,28.661280329583082,19.876820500183957,Bullish High Volatility,neutral
اختيارخ خاور-2000-14031009,,,0.0,100.0,-300000.0,7000.0,-300000.0,7000.0,-1.0,1.0,3.3333333333333333e-06,7000,2321.5883584605754,2025.838189317554,45.82841447616679,27.251142545072483,Bullish High Volatility,neutral
اختيارخ خپارس-750-14031114,-116.94965867586427,-35.75622564884532,0.0,0.0,-779423.9055717761,-259562.90966645876,-786752.7490446622,-267698.10246410186,-0.7578278704669937,-22.975040823767625,1.01010101010101e-06,10000,1809.3245636472946,790.2796944666344,90.0551012234553,-16.98742705182412,Bullish High Volatility,neutral
اختيارخ اطلس-50000-14031107,-4.667592490802392,2.881466490040893,6.510000000000001,83.1,-2782331.7139981394,-622615.9949795702,-3162989.3612388563,-1035259.5076564382,-0.1580722814761889,0.10545179906845069,1.1764705882352942e-07,8000000,60470.16131143374,59953.32232586593,9.32952686934323,8.395086468750556,Bullish High Volatility,neutral
اختيارخ فصبا-4200-14031114,-12.36527985890181,-27.422924094113576,0.0,0.0,-553438.8401241192,-1051255.937926403,-590636.7012190477,-1087743.1557635278,-0.3096701652992712,-896.4287851109474,7.692307692307693e-07,1000,5719.129367850644,4368.374995334646,16.66930574970713,-10.885863008269158,Bullish High Volatility,neutral
اختيارخ توان-20000-14031002,-388.70193770274176,-117.98921651203521,0.0,0.0,-1631667.906908574,-538964.9542554839,-1651446.1093477134,-557138.5525767837,-0.2706121013740328,-0.12684694015928552,1.725625539257981e-07,3751000,25882.781352391303,23831.825543735056,7.19727211593002,-1.2970571806375841,Bullish High Volatility,neutral
اختيارخ بساما-4164-14040207,0.6888651789135131,-12.461969138205951,65.64999999999999,0.0,-960986.3787573568,-7649436.651235543,-1282591.3330745634,-8039591.259864472,0.062258016999876514,-2601.532141649697,1.699264218593349e-07,2402,7386.097917097286,4651.209226596643,21.882803912496463,-23.247372498405227,Bullish High Volatility,neutral
اختيارخ موج-15000-14031016,-63.92300219152512,3.2669847524687796,0.0,77.56,-2349658.5401391033,-134712.47589752363,-2416454.3848427706,-202587.74773999906,-0.2636182232755538,0.01848480276648291,1.25e-07,6002000,23354.317885333032,21325.538444685404,13.513744946695017,3.6528552769777622,Bullish High Volatility,neutral
اختيارخ بساما-4580-14031205,-8.413221926780261,-23.191915608873522,0.09,0.0,-2150493.2331152875,-4802075.8557310235,-2311271.557989065,-4996785.342768333,-0.25183661023685416,-14.275002540997562,1.699264218593349e-07,288240,7441.636731262088,4975.205211512349,22.79928599442389,-17.900904100456295,Bullish High Volatility,neutral
اختيارخ خپارس-650-14031114,-101.16361805712394,-48.19599068479654,0.0,0.0,-679362.6242327642,-339849.4286206134,-686463.0973778247,-347864.873658967,-0.6564102436897032,-10.338461958239792,1.01010101010101e-06,30000,1705.3403933227373,707.0923582069887,79.13239425659006,-25.725592625316306,Bullish High Volatility,neutral
اختيارخ فصبا-3400-14031114,-22.911569605892094,-47.36805318158251,0.0,0.0,-896908.3038348674,-1704011.6720313046,-933985.9050744872,-1744381.982398478,-0.3057060146191568,-10.622291097745073,4.091653027823241e-07,146000,6076.83491376712,3687.278679708797,23.96644050932517,-24.780116693006992,Bullish High Volatility,neutral
